"avg_prop_infected","avg_num_infected"
0.4444,444.4
0.5268,526.8
0.5524,552.4
0.5744,574.4
0.5742,574.2
0.5856,585.6
0.5886,588.6
0.603,603
0.5988,598.8
0.5958,595.8
0.5924,592.4
0.5852,585.2
0.5868,586.8
0.5938,593.8
0.5852,585.2
0.5946,594.6
0.5946,594.6
0.598,598
0.5944,594.4
0.5936,593.6
0.5914,591.4
0.6024,602.4
0.5944,594.4
0.5898,589.8
0.5942,594.2
0.5836,583.6
0.5816,581.6
0.5852,585.2
0.5908,590.8
0.5896,589.6
0.5966,596.6
0.5914,591.4
0.5944,594.4
0.5998,599.8
0.5942,594.2
0.5988,598.8
0.592,592
0.5906,590.6
0.5908,590.8
0.5932,593.2
0.6008,600.8
0.5954,595.4
0.602,602
0.5962,596.2
0.5938,593.8
0.5934,593.4
0.5938,593.8
0.589,589
0.5896,589.6
0.585,585
0.5864,586.4
0.594,594
0.5984,598.4
0.5964,596.4
0.598,598
0.5946,594.6
0.5958,595.8
0.585,585
0.5922,592.2
0.5988,598.8
0.5994,599.4
0.5978,597.8
0.5876,587.6
0.5826,582.6
0.5922,592.2
0.588,588
0.5872,587.2
0.6024,602.4
0.5868,586.8
0.5962,596.2
0.5922,592.2
0.5918,591.8
0.598,598
0.6014,601.4
0.5892,589.2
0.5988,598.8
0.5878,587.8
0.5858,585.8
0.591,591
0.5916,591.6
0.585,585
0.5854,585.4
0.5938,593.8
0.587,587
0.5806,580.6
0.5802,580.2
0.588,588
0.5862,586.2
0.5924,592.4
0.5908,590.8
0.5962,596.2
0.5984,598.4
0.5916,591.6
0.588,588
0.5896,589.6
0.5938,593.8
0.5844,584.4
0.5962,596.2
0.5874,587.4
0.5988,598.8
