"avg_prop_infected","avg_num_infected"
0.2746,274.6
0.3574,357.4
0.422,422
0.473,473
0.5142,514.2
0.548,548
0.5754,575.4
0.6106,610.6
0.6224,622.4
0.6346,634.6
0.6606,660.6
0.6716,671.6
0.684,684
0.6942,694.2
0.7022,702.2
0.6962,696.2
0.6988,698.8
0.6964,696.4
0.7024,702.4
0.7068,706.8
0.7122,712.2
0.7214,721.4
0.7164,716.4
0.7236,723.6
0.7242,724.2
0.7296,729.6
0.7246,724.6
0.73,730
0.726,726
0.7292,729.2
0.7266,726.6
0.734,734
0.7316,731.6
0.7278,727.8
0.735,735
0.7236,723.6
0.7166,716.6
0.7226,722.6
0.7222,722.2
0.7236,723.6
0.717,717
0.7372,737.2
0.7302,730.2
0.726,726
0.7178,717.8
0.7224,722.4
0.7286,728.6
0.7332,733.2
0.737,737
0.7322,732.2
0.7278,727.8
0.7278,727.8
0.7248,724.8
0.73,730
0.7234,723.4
0.7406,740.6
0.7364,736.4
0.7362,736.2
0.7396,739.6
0.7216,721.6
0.7288,728.8
0.7276,727.6
0.7262,726.2
0.731,731
0.7288,728.8
0.7294,729.4
0.724,724
0.7208,720.8
0.7328,732.8
0.7332,733.2
0.7328,732.8
0.7236,723.6
0.7408,740.8
0.7304,730.4
0.7292,729.2
0.7246,724.6
0.7262,726.2
0.7196,719.6
0.7282,728.2
0.7276,727.6
0.718,718
0.7196,719.6
0.7238,723.8
0.7292,729.2
0.7238,723.8
0.7216,721.6
0.7222,722.2
0.7262,726.2
0.7334,733.4
0.7222,722.2
0.7244,724.4
0.7226,722.6
0.7238,723.8
0.7196,719.6
0.7206,720.6
0.7346,734.6
0.721,721
0.7194,719.4
0.7222,722.2
0.7248,724.8
