"avg_prop_infected","avg_num_infected"
0.361,361
0.4238,423.8
0.4594,459.4
0.4978,497.8
0.5266,526.6
0.5516,551.6
0.5778,577.8
0.6092,609.2
0.6324,632.4
0.6356,635.6
0.654,654
0.6752,675.2
0.692,692
0.7004,700.4
0.6902,690.2
0.698,698
0.7114,711.4
0.7156,715.6
0.7154,715.4
0.7218,721.8
0.7392,739.2
0.7456,745.6
0.744,744
0.749,749
0.7468,746.8
0.7512,751.2
0.7396,739.6
0.7526,752.6
0.7532,753.2
0.74,740
0.757,757
0.7638,763.8
0.7664,766.4
0.7768,776.8
0.7698,769.8
0.7636,763.6
0.7616,761.6
0.7584,758.4
0.7548,754.8
0.762,762
0.766,766
0.7684,768.4
0.7626,762.6
0.7704,770.4
0.7752,775.2
0.7738,773.8
0.7838,783.8
0.7972,797.2
0.7938,793.8
0.7932,793.2
0.775,775
0.7704,770.4
0.765,765
0.7708,770.8
0.7834,783.4
0.7736,773.6
0.761,761
0.7558,755.8
0.7656,765.6
0.7756,775.6
0.7742,774.2
0.7642,764.2
0.7612,761.2
0.7774,777.4
0.769,769
0.7716,771.6
0.7664,766.4
0.7724,772.4
0.7722,772.2
0.772,772
0.7836,783.6
0.776,776
0.7692,769.2
0.771,771
0.7726,772.6
0.766,766
0.7644,764.4
0.7682,768.2
0.7726,772.6
0.7728,772.8
0.7766,776.6
0.777,777
0.7856,785.6
0.7774,777.4
0.7752,775.2
0.779,779
0.7746,774.6
0.771,771
0.7716,771.6
0.7714,771.4
0.781,781
0.783,783
0.776,776
0.7862,786.2
0.7948,794.8
0.7774,777.4
0.7698,769.8
0.7744,774.4
0.7792,779.2
0.764,764
