"avg_prop_infected","avg_num_infected"
0.2024,202.4
0.406,406
0.451,451
0.484,484
0.4708,470.8
0.4768,476.8
0.48,480
0.4764,476.4
0.4698,469.8
0.4904,490.4
0.4766,476.6
0.4848,484.8
0.479,479
0.4862,486.2
0.4758,475.8
0.476,476
0.4792,479.2
0.4818,481.8
0.4736,473.6
0.4676,467.6
0.4918,491.8
0.484,484
0.4704,470.4
0.4766,476.6
0.4796,479.6
0.4768,476.8
0.4782,478.2
0.4658,465.8
0.4854,485.4
0.4878,487.8
0.4734,473.4
0.4782,478.2
0.468,468
0.482,482
0.4794,479.4
0.4724,472.4
0.4796,479.6
0.4754,475.4
0.4884,488.4
0.4842,484.2
0.4796,479.6
0.4934,493.4
0.48,480
0.4756,475.6
0.481,481
0.4768,476.8
0.471,471
0.475,475
0.4796,479.6
0.4812,481.2
0.482,482
0.4828,482.8
0.4654,465.4
0.4644,464.4
0.4642,464.2
0.4676,467.6
0.4638,463.8
0.471,471
0.4708,470.8
0.4736,473.6
0.4706,470.6
0.4688,468.8
0.4706,470.6
0.4758,475.8
0.4856,485.6
0.481,481
0.4718,471.8
0.4774,477.4
0.4776,477.6
0.484,484
0.4738,473.8
0.4758,475.8
0.4786,478.6
0.4614,461.4
0.474,474
0.4774,477.4
0.4766,476.6
0.474,474
0.4878,487.8
0.4974,497.4
0.4728,472.8
0.4828,482.8
0.4698,469.8
0.4744,474.4
0.4732,473.2
0.4652,465.2
0.4736,473.6
0.4752,475.2
0.4768,476.8
0.4692,469.2
0.4752,475.2
0.4832,483.2
0.4668,466.8
0.477,477
0.4792,479.2
0.469,469
0.4776,477.6
0.4854,485.4
0.4818,481.8
0.4718,471.8
