"avg_prop_infected","avg_num_infected"
0.3238,323.8
0.4498,449.8
0.5292,529.2
0.5608,560.8
0.5714,571.4
0.576,576
0.5758,575.8
0.5948,594.8
0.6034,603.4
0.6018,601.8
0.5906,590.6
0.6006,600.6
0.6006,600.6
0.6008,600.8
0.6042,604.2
0.604,604
0.5938,593.8
0.5944,594.4
0.5954,595.4
0.599,599
0.5964,596.4
0.6006,600.6
0.6018,601.8
0.605,605
0.597,597
0.5846,584.6
0.5996,599.6
0.5918,591.8
0.5896,589.6
0.5948,594.8
0.5932,593.2
0.592,592
0.5906,590.6
0.5968,596.8
0.5966,596.6
0.5914,591.4
0.6014,601.4
0.5994,599.4
0.5944,594.4
0.5976,597.6
0.594,594
0.5966,596.6
0.5912,591.2
0.586,586
0.5952,595.2
0.5868,586.8
0.5916,591.6
0.5978,597.8
0.5932,593.2
0.5874,587.4
0.5926,592.6
0.588,588
0.5836,583.6
0.587,587
0.59,590
0.596,596
0.5982,598.2
0.5856,585.6
0.5842,584.2
0.5844,584.4
0.5812,581.2
0.578,578
0.5842,584.2
0.5912,591.2
0.5858,585.8
0.5876,587.6
0.591,591
0.5876,587.6
0.5876,587.6
0.5916,591.6
0.5924,592.4
0.5856,585.6
0.5924,592.4
0.5938,593.8
0.5902,590.2
0.5988,598.8
0.5864,586.4
0.5946,594.6
0.5956,595.6
0.5948,594.8
0.5884,588.4
0.5846,584.6
0.5882,588.2
0.5932,593.2
0.5974,597.4
0.5974,597.4
0.5922,592.2
0.5874,587.4
0.587,587
0.5938,593.8
0.5942,594.2
0.5946,594.6
0.589,589
0.5896,589.6
0.5926,592.6
0.5954,595.4
0.5908,590.8
0.5914,591.4
0.5906,590.6
0.5874,587.4
