"avg_prop_infected","avg_num_infected"
0.395,395
0.4426,442.6
0.4952,495.2
0.5466,546.6
0.5766,576.6
0.5932,593.2
0.6254,625.4
0.6392,639.2
0.649,649
0.6628,662.8
0.6854,685.4
0.6824,682.4
0.6944,694.4
0.699,699
0.7178,717.8
0.7116,711.6
0.7038,703.8
0.7048,704.8
0.7136,713.6
0.7208,720.8
0.719,719
0.7196,719.6
0.7258,725.8
0.7202,720.2
0.7188,718.8
0.7242,724.2
0.7164,716.4
0.7258,725.8
0.729,729
0.7274,727.4
0.7194,719.4
0.7234,723.4
0.7222,722.2
0.7264,726.4
0.7258,725.8
0.7256,725.6
0.7236,723.6
0.7344,734.4
0.7402,740.2
0.7416,741.6
0.7246,724.6
0.7326,732.6
0.7254,725.4
0.721,721
0.7242,724.2
0.7226,722.6
0.7218,721.8
0.7288,728.8
0.7296,729.6
0.7184,718.4
0.7206,720.6
0.7254,725.4
0.7216,721.6
0.7196,719.6
0.7254,725.4
0.732,732
0.725,725
0.715,715
0.7198,719.8
0.7166,716.6
0.724,724
0.734,734
0.734,734
0.7288,728.8
0.732,732
0.7302,730.2
0.7212,721.2
0.7164,716.4
0.7224,722.4
0.7124,712.4
0.7238,723.8
0.722,722
0.7284,728.4
0.7288,728.8
0.7194,719.4
0.7248,724.8
0.7204,720.4
0.7178,717.8
0.7074,707.4
0.7186,718.6
0.7248,724.8
0.7274,727.4
0.7362,736.2
0.7312,731.2
0.7312,731.2
0.7328,732.8
0.7284,728.4
0.7296,729.6
0.7278,727.8
0.7296,729.6
0.731,731
0.7254,725.4
0.7274,727.4
0.731,731
0.74,740
0.7176,717.6
0.7312,731.2
0.7238,723.8
0.7246,724.6
0.7176,717.6
