"avg_prop_infected","avg_num_infected"
0.265,265
0.3436,343.6
0.4118,411.8
0.4612,461.2
0.4968,496.8
0.5358,535.8
0.5688,568.8
0.5896,589.6
0.6098,609.8
0.6382,638.2
0.6546,654.6
0.668,668
0.6766,676.6
0.6788,678.8
0.689,689
0.6916,691.6
0.6964,696.4
0.7022,702.2
0.7024,702.4
0.7084,708.4
0.717,717
0.709,709
0.7084,708.4
0.7136,713.6
0.7088,708.8
0.7216,721.6
0.7208,720.8
0.7184,718.4
0.713,713
0.7114,711.4
0.7258,725.8
0.7204,720.4
0.7414,741.4
0.7254,725.4
0.7272,727.2
0.7302,730.2
0.7298,729.8
0.725,725
0.7214,721.4
0.7196,719.6
0.7204,720.4
0.719,719
0.7084,708.4
0.716,716
0.7284,728.4
0.7224,722.4
0.724,724
0.7192,719.2
0.7302,730.2
0.735,735
0.7286,728.6
0.7368,736.8
0.7258,725.8
0.7366,736.6
0.7268,726.8
0.7284,728.4
0.7266,726.6
0.7344,734.4
0.7316,731.6
0.725,725
0.7318,731.8
0.7268,726.8
0.7238,723.8
0.7258,725.8
0.7128,712.8
0.718,718
0.7176,717.6
0.7238,723.8
0.7206,720.6
0.7098,709.8
0.7074,707.4
0.7024,702.4
0.7132,713.2
0.7202,720.2
0.7274,727.4
0.727,727
0.721,721
0.7174,717.4
0.727,727
0.7224,722.4
0.7174,717.4
0.7176,717.6
0.7122,712.2
0.7268,726.8
0.719,719
0.72,720
0.7216,721.6
0.719,719
0.7196,719.6
0.7244,724.4
0.714,714
0.7242,724.2
0.7192,719.2
0.7212,721.2
0.7146,714.6
0.7268,726.8
0.728,728
0.7294,729.4
0.727,727
0.7266,726.6
