"avg_prop_infected","avg_num_infected"
0.2918,291.8
0.3652,365.2
0.4228,422.8
0.4806,480.6
0.523,523
0.5688,568.8
0.587,587
0.6032,603.2
0.6208,620.8
0.6318,631.8
0.6548,654.8
0.6662,666.2
0.6624,662.4
0.6744,674.4
0.6908,690.8
0.6948,694.8
0.7052,705.2
0.6946,694.6
0.6974,697.4
0.6974,697.4
0.7126,712.6
0.712,712
0.7192,719.2
0.7196,719.6
0.7168,716.8
0.731,731
0.7232,723.2
0.7236,723.6
0.7268,726.8
0.7208,720.8
0.726,726
0.7334,733.4
0.7364,736.4
0.7216,721.6
0.7274,727.4
0.7282,728.2
0.7232,723.2
0.7146,714.6
0.7266,726.6
0.7266,726.6
0.7278,727.8
0.7326,732.6
0.7288,728.8
0.725,725
0.7262,726.2
0.7358,735.8
0.735,735
0.73,730
0.7336,733.6
0.7304,730.4
0.7378,737.8
0.7354,735.4
0.7344,734.4
0.731,731
0.7208,720.8
0.721,721
0.7234,723.4
0.734,734
0.7262,726.2
0.7276,727.6
0.7334,733.4
0.7338,733.8
0.7286,728.6
0.7352,735.2
0.7362,736.2
0.736,736
0.7268,726.8
0.7218,721.8
0.7212,721.2
0.7312,731.2
0.7374,737.4
0.733,733
0.7262,726.2
0.7316,731.6
0.7256,725.6
0.7272,727.2
0.7328,732.8
0.732,732
0.7214,721.4
0.7242,724.2
0.7144,714.4
0.73,730
0.734,734
0.7336,733.6
0.7242,724.2
0.7248,724.8
0.716,716
0.7164,716.4
0.7126,712.6
0.7204,720.4
0.7264,726.4
0.7382,738.2
0.733,733
0.7294,729.4
0.7388,738.8
0.7258,725.8
0.7312,731.2
0.7402,740.2
0.7344,734.4
0.7248,724.8
