"avg_prop_infected","avg_num_infected"
0.4334,433.4
0.507,507
0.5482,548.2
0.577,577
0.5804,580.4
0.5818,581.8
0.5872,587.2
0.5886,588.6
0.5924,592.4
0.5846,584.6
0.59,590
0.5868,586.8
0.5908,590.8
0.597,597
0.5996,599.6
0.5946,594.6
0.588,588
0.5932,593.2
0.5982,598.2
0.5884,588.4
0.5882,588.2
0.5856,585.6
0.5882,588.2
0.5884,588.4
0.5906,590.6
0.5896,589.6
0.5952,595.2
0.5896,589.6
0.5906,590.6
0.594,594
0.5964,596.4
0.5906,590.6
0.5994,599.4
0.6044,604.4
0.602,602
0.5848,584.8
0.592,592
0.5904,590.4
0.5878,587.8
0.589,589
0.6048,604.8
0.5878,587.8
0.5924,592.4
0.5808,580.8
0.58,580
0.5846,584.6
0.5856,585.6
0.5916,591.6
0.589,589
0.587,587
0.5894,589.4
0.5974,597.4
0.5932,593.2
0.5976,597.6
0.5966,596.6
0.5932,593.2
0.592,592
0.5866,586.6
0.5944,594.4
0.5928,592.8
0.5928,592.8
0.5912,591.2
0.5926,592.6
0.5814,581.4
0.5934,593.4
0.5858,585.8
0.5966,596.6
0.5944,594.4
0.589,589
0.5836,583.6
0.5976,597.6
0.6008,600.8
0.5882,588.2
0.5934,593.4
0.584,584
0.5942,594.2
0.5914,591.4
0.5872,587.2
0.5976,597.6
0.5922,592.2
0.5826,582.6
0.5924,592.4
0.5932,593.2
0.5882,588.2
0.589,589
0.5918,591.8
0.5916,591.6
0.5918,591.8
0.5936,593.6
0.5912,591.2
0.588,588
0.5884,588.4
0.5832,583.2
0.5832,583.2
0.5826,582.6
0.595,595
0.5968,596.8
0.5974,597.4
0.588,588
0.5892,589.2
