"avg_prop_infected","avg_num_infected"
0.2552,255.2
0.3324,332.4
0.385,385
0.4396,439.6
0.488,488
0.5204,520.4
0.5484,548.4
0.5852,585.2
0.6004,600.4
0.6318,631.8
0.6448,644.8
0.6584,658.4
0.6768,676.8
0.6898,689.8
0.7098,709.8
0.7096,709.6
0.7254,725.4
0.729,729
0.7246,724.6
0.7324,732.4
0.7352,735.2
0.753,753
0.7568,756.8
0.7554,755.4
0.758,758
0.7554,755.4
0.762,762
0.7716,771.6
0.769,769
0.776,776
0.763,763
0.7664,766.4
0.774,774
0.7624,762.4
0.7704,770.4
0.7708,770.8
0.765,765
0.7706,770.6
0.7728,772.8
0.7736,773.6
0.7748,774.8
0.7662,766.2
0.776,776
0.7862,786.2
0.7822,782.2
0.7802,780.2
0.7762,776.2
0.7726,772.6
0.7752,775.2
0.7626,762.6
0.7614,761.4
0.7732,773.2
0.765,765
0.78,780
0.7738,773.8
0.7774,777.4
0.7746,774.6
0.7828,782.8
0.782,782
0.775,775
0.7804,780.4
0.7672,767.2
0.7696,769.6
0.7764,776.4
0.7692,769.2
0.763,763
0.7672,767.2
0.7718,771.8
0.7724,772.4
0.7664,766.4
0.758,758
0.7628,762.8
0.7728,772.8
0.7764,776.4
0.7744,774.4
0.7746,774.6
0.779,779
0.766,766
0.768,768
0.772,772
0.7724,772.4
0.7762,776.2
0.783,783
0.7732,773.2
0.7726,772.6
0.7782,778.2
0.7814,781.4
0.7666,766.6
0.769,769
0.7702,770.2
0.7596,759.6
0.7648,764.8
0.774,774
0.7716,771.6
0.7702,770.2
0.7704,770.4
0.765,765
0.769,769
0.7682,768.2
0.7714,771.4
