"avg_prop_infected","avg_num_infected"
0.1958,195.8
0.405,405
0.4612,461.2
0.472,472
0.4662,466.2
0.482,482
0.4826,482.6
0.4676,467.6
0.4686,468.6
0.4732,473.2
0.4802,480.2
0.4896,489.6
0.4752,475.2
0.473,473
0.474,474
0.4728,472.8
0.4728,472.8
0.4794,479.4
0.4904,490.4
0.4742,474.2
0.4784,478.4
0.4658,465.8
0.4686,468.6
0.4806,480.6
0.477,477
0.476,476
0.4634,463.4
0.4776,477.6
0.4874,487.4
0.4832,483.2
0.469,469
0.4746,474.6
0.473,473
0.4842,484.2
0.4906,490.6
0.4926,492.6
0.475,475
0.48,480
0.4806,480.6
0.4764,476.4
0.4788,478.8
0.4794,479.4
0.4774,477.4
0.4842,484.2
0.474,474
0.4746,474.6
0.4844,484.4
0.467,467
0.4762,476.2
0.4736,473.6
0.4686,468.6
0.473,473
0.4742,474.2
0.4798,479.8
0.4682,468.2
0.4828,482.8
0.4796,479.6
0.4754,475.4
0.474,474
0.4812,481.2
0.4892,489.2
0.474,474
0.4792,479.2
0.475,475
0.4696,469.6
0.4786,478.6
0.4778,477.8
0.4856,485.6
0.4764,476.4
0.4856,485.6
0.4886,488.6
0.4828,482.8
0.4764,476.4
0.4854,485.4
0.4838,483.8
0.4774,477.4
0.4776,477.6
0.4864,486.4
0.4776,477.6
0.477,477
0.4776,477.6
0.4818,481.8
0.477,477
0.4738,473.8
0.4782,478.2
0.4778,477.8
0.4822,482.2
0.4764,476.4
0.4696,469.6
0.4708,470.8
0.4668,466.8
0.4634,463.4
0.4812,481.2
0.4656,465.6
0.4786,478.6
0.4696,469.6
0.4754,475.4
0.4694,469.4
0.4654,465.4
0.485,485
