"avg_prop_infected","avg_num_infected"
0.3286,328.6
0.4418,441.8
0.52,520
0.5558,555.8
0.575,575
0.5884,588.4
0.5934,593.4
0.5874,587.4
0.5878,587.8
0.5922,592.2
0.5894,589.4
0.5868,586.8
0.5856,585.6
0.5896,589.6
0.5888,588.8
0.5926,592.6
0.6006,600.6
0.5934,593.4
0.5946,594.6
0.5968,596.8
0.5908,590.8
0.5946,594.6
0.5952,595.2
0.5874,587.4
0.582,582
0.596,596
0.5964,596.4
0.5878,587.8
0.5922,592.2
0.5958,595.8
0.5832,583.2
0.5992,599.2
0.5944,594.4
0.5964,596.4
0.5914,591.4
0.587,587
0.5846,584.6
0.59,590
0.5986,598.6
0.5916,591.6
0.5916,591.6
0.5914,591.4
0.5952,595.2
0.5964,596.4
0.5902,590.2
0.5906,590.6
0.5924,592.4
0.593,593
0.5874,587.4
0.5818,581.8
0.5954,595.4
0.5852,585.2
0.5808,580.8
0.5916,591.6
0.5896,589.6
0.5856,585.6
0.5922,592.2
0.5878,587.8
0.5924,592.4
0.598,598
0.5978,597.8
0.5898,589.8
0.5944,594.4
0.5944,594.4
0.5984,598.4
0.594,594
0.6022,602.2
0.5938,593.8
0.5928,592.8
0.5916,591.6
0.5916,591.6
0.5902,590.2
0.5874,587.4
0.587,587
0.5906,590.6
0.5932,593.2
0.5884,588.4
0.5912,591.2
0.5956,595.6
0.5942,594.2
0.6006,600.6
0.5916,591.6
0.5916,591.6
0.602,602
0.589,589
0.591,591
0.5808,580.8
0.5876,587.6
0.5924,592.4
0.595,595
0.5954,595.4
0.5968,596.8
0.5846,584.6
0.5928,592.8
0.5954,595.4
0.5964,596.4
0.5892,589.2
0.5814,581.4
0.5854,585.4
0.5924,592.4
