"avg_prop_infected","avg_num_infected"
0.066,66
0.376,376
0.4534,453.4
0.461,461
0.4724,472.4
0.4808,480.8
0.4694,469.4
0.4778,477.8
0.4698,469.8
0.4776,477.6
0.4742,474.2
0.4792,479.2
0.4774,477.4
0.4882,488.2
0.4812,481.2
0.4836,483.6
0.473,473
0.4796,479.6
0.479,479
0.4722,472.2
0.47,470
0.482,482
0.4676,467.6
0.4658,465.8
0.4714,471.4
0.4662,466.2
0.469,469
0.4838,483.8
0.472,472
0.4808,480.8
0.484,484
0.4728,472.8
0.4868,486.8
0.4818,481.8
0.4754,475.4
0.4672,467.2
0.4694,469.4
0.4654,465.4
0.4702,470.2
0.4794,479.4
0.4846,484.6
0.4802,480.2
0.4738,473.8
0.4712,471.2
0.4862,486.2
0.479,479
0.4758,475.8
0.4708,470.8
0.4774,477.4
0.472,472
0.4768,476.8
0.48,480
0.4708,470.8
0.4782,478.2
0.4748,474.8
0.4872,487.2
0.4852,485.2
0.4834,483.4
0.4672,467.2
0.475,475
0.4684,468.4
0.4736,473.6
0.4728,472.8
0.4782,478.2
0.474,474
0.4752,475.2
0.4862,486.2
0.4818,481.8
0.4792,479.2
0.475,475
0.4882,488.2
0.4888,488.8
0.4852,485.2
0.4922,492.2
0.4896,489.6
0.4964,496.4
0.4886,488.6
0.4842,484.2
0.4908,490.8
0.4818,481.8
0.4598,459.8
0.4818,481.8
0.4724,472.4
0.4852,485.2
0.4696,469.6
0.4874,487.4
0.475,475
0.4852,485.2
0.4814,481.4
0.4642,464.2
0.4762,476.2
0.4794,479.4
0.4736,473.6
0.4736,473.6
0.474,474
0.4848,484.8
0.4924,492.4
0.491,491
0.484,484
0.4844,484.4
