"avg_prop_infected","avg_num_infected"
0.077,77
0.3814,381.4
0.4592,459.2
0.4782,478.2
0.4766,476.6
0.4698,469.8
0.4678,467.8
0.4898,489.8
0.477,477
0.4756,475.6
0.481,481
0.4654,465.4
0.4804,480.4
0.4834,483.4
0.4784,478.4
0.4682,468.2
0.4776,477.6
0.4678,467.8
0.4848,484.8
0.4778,477.8
0.4856,485.6
0.4768,476.8
0.4818,481.8
0.4792,479.2
0.4806,480.6
0.4772,477.2
0.4802,480.2
0.4938,493.8
0.486,486
0.4828,482.8
0.4758,475.8
0.4782,478.2
0.4754,475.4
0.4838,483.8
0.476,476
0.4688,468.8
0.481,481
0.4746,474.6
0.4588,458.8
0.466,466
0.4912,491.2
0.4712,471.2
0.4822,482.2
0.477,477
0.4818,481.8
0.4814,481.4
0.477,477
0.483,483
0.4968,496.8
0.4856,485.6
0.4762,476.2
0.478,478
0.4684,468.4
0.4672,467.2
0.4744,474.4
0.4796,479.6
0.466,466
0.4726,472.6
0.4666,466.6
0.4854,485.4
0.4726,472.6
0.4752,475.2
0.4764,476.4
0.4732,473.2
0.4934,493.4
0.4778,477.8
0.475,475
0.4772,477.2
0.4798,479.8
0.4816,481.6
0.4776,477.6
0.4822,482.2
0.4778,477.8
0.4766,476.6
0.4756,475.6
0.4794,479.4
0.49,490
0.4814,481.4
0.4798,479.8
0.4782,478.2
0.479,479
0.4866,486.6
0.4686,468.6
0.4692,469.2
0.4806,480.6
0.4798,479.8
0.4876,487.6
0.4942,494.2
0.4788,478.8
0.4844,484.4
0.4808,480.8
0.4748,474.8
0.4862,486.2
0.4902,490.2
0.4768,476.8
0.4738,473.8
0.4874,487.4
0.4902,490.2
0.4728,472.8
0.4772,477.2
