"avg_prop_infected","avg_num_infected"
0.0694,69.4
0.3798,379.8
0.458,458
0.4712,471.2
0.4664,466.4
0.4672,467.2
0.4864,486.4
0.4768,476.8
0.4728,472.8
0.4738,473.8
0.4802,480.2
0.482,482
0.481,481
0.4746,474.6
0.4722,472.2
0.4742,474.2
0.4834,483.4
0.4824,482.4
0.4912,491.2
0.483,483
0.492,492
0.482,482
0.4818,481.8
0.4888,488.8
0.4772,477.2
0.476,476
0.4876,487.6
0.4808,480.8
0.4748,474.8
0.483,483
0.4716,471.6
0.4734,473.4
0.4792,479.2
0.483,483
0.4842,484.2
0.4796,479.6
0.4698,469.8
0.4648,464.8
0.4766,476.6
0.4812,481.2
0.488,488
0.474,474
0.4646,464.6
0.4768,476.8
0.4716,471.6
0.479,479
0.479,479
0.4794,479.4
0.479,479
0.486,486
0.4762,476.2
0.478,478
0.4798,479.8
0.4872,487.2
0.4882,488.2
0.4878,487.8
0.4796,479.6
0.4774,477.4
0.4856,485.6
0.4714,471.4
0.4774,477.4
0.4776,477.6
0.4718,471.8
0.4742,474.2
0.4824,482.4
0.478,478
0.4734,473.4
0.473,473
0.4702,470.2
0.4778,477.8
0.4872,487.2
0.49,490
0.4838,483.8
0.4748,474.8
0.4756,475.6
0.4656,465.6
0.475,475
0.4782,478.2
0.4708,470.8
0.4836,483.6
0.4856,485.6
0.4838,483.8
0.4664,466.4
0.4742,474.2
0.4778,477.8
0.482,482
0.4898,489.8
0.4894,489.4
0.4856,485.6
0.4658,465.8
0.481,481
0.478,478
0.482,482
0.4782,478.2
0.4732,473.2
0.4698,469.8
0.476,476
0.4782,478.2
0.4822,482.2
0.4796,479.6
