"avg_prop_infected","avg_num_infected"
0.2746,274.6
0.3454,345.4
0.42,420
0.4656,465.6
0.5028,502.8
0.536,536
0.5614,561.4
0.5988,598.8
0.6134,613.4
0.6294,629.4
0.644,644
0.6652,665.2
0.676,676
0.6876,687.6
0.6862,686.2
0.6998,699.8
0.7148,714.8
0.7064,706.4
0.707,707
0.707,707
0.6992,699.2
0.7152,715.2
0.7112,711.2
0.7206,720.6
0.7292,729.2
0.727,727
0.7232,723.2
0.7188,718.8
0.7128,712.8
0.711,711
0.7286,728.6
0.7202,720.2
0.7296,729.6
0.718,718
0.717,717
0.7108,710.8
0.7182,718.2
0.7346,734.6
0.7254,725.4
0.719,719
0.7194,719.4
0.725,725
0.7222,722.2
0.719,719
0.7222,722.2
0.7246,724.6
0.7204,720.4
0.7234,723.4
0.7366,736.6
0.728,728
0.7336,733.6
0.731,731
0.7282,728.2
0.7288,728.8
0.725,725
0.7282,728.2
0.7234,723.4
0.7224,722.4
0.724,724
0.7294,729.4
0.7286,728.6
0.7184,718.4
0.721,721
0.7192,719.2
0.7136,713.6
0.7142,714.2
0.7236,723.6
0.7148,714.8
0.7174,717.4
0.7272,727.2
0.7164,716.4
0.7164,716.4
0.7112,711.2
0.7214,721.4
0.718,718
0.7282,728.2
0.7216,721.6
0.7228,722.8
0.7192,719.2
0.7196,719.6
0.7218,721.8
0.7164,716.4
0.731,731
0.7268,726.8
0.7286,728.6
0.7298,729.8
0.7368,736.8
0.726,726
0.7232,723.2
0.7156,715.6
0.7212,721.2
0.7292,729.2
0.7386,738.6
0.737,737
0.726,726
0.7268,726.8
0.7158,715.8
0.7244,724.4
0.7332,733.2
0.723,723
