"avg_prop_infected","avg_num_infected"
0.2598,259.8
0.3396,339.6
0.3984,398.4
0.4362,436.2
0.4932,493.2
0.5268,526.8
0.566,566
0.5798,579.8
0.611,611
0.6386,638.6
0.644,644
0.6682,668.2
0.682,682
0.6934,693.4
0.7076,707.6
0.7078,707.8
0.7234,723.4
0.7266,726.6
0.7376,737.6
0.7434,743.4
0.7498,749.8
0.752,752
0.7382,738.2
0.75,750
0.7594,759.4
0.747,747
0.7476,747.6
0.7562,756.2
0.755,755
0.7644,764.4
0.7658,765.8
0.7698,769.8
0.7666,766.6
0.7684,768.4
0.7742,774.2
0.7706,770.6
0.7794,779.4
0.7736,773.6
0.7706,770.6
0.7732,773.2
0.7688,768.8
0.7622,762.2
0.7806,780.6
0.7756,775.6
0.7726,772.6
0.7618,761.8
0.7696,769.6
0.7814,781.4
0.7758,775.8
0.7732,773.2
0.7704,770.4
0.7728,772.8
0.7666,766.6
0.7712,771.2
0.7728,772.8
0.7842,784.2
0.7802,780.2
0.779,779
0.7642,764.2
0.7518,751.8
0.7596,759.6
0.7818,781.8
0.7684,768.4
0.775,775
0.7736,773.6
0.759,759
0.7756,775.6
0.776,776
0.775,775
0.778,778
0.7708,770.8
0.7608,760.8
0.7716,771.6
0.7724,772.4
0.7764,776.4
0.7798,779.8
0.7662,766.2
0.7742,774.2
0.777,777
0.774,774
0.7732,773.2
0.7734,773.4
0.7726,772.6
0.7696,769.6
0.7698,769.8
0.784,784
0.7796,779.6
0.7902,790.2
0.784,784
0.7738,773.8
0.7774,777.4
0.777,777
0.7802,780.2
0.7832,783.2
0.7776,777.6
0.7746,774.6
0.7832,783.2
0.7788,778.8
0.7652,765.2
0.7532,753.2
