"avg_prop_infected","avg_num_infected"
0.2502,250.2
0.3242,324.2
0.3684,368.4
0.4162,416.2
0.4572,457.2
0.4934,493.4
0.526,526
0.5424,542.4
0.5768,576.8
0.604,604
0.6028,602.8
0.6218,621.8
0.627,627
0.6392,639.2
0.6666,666.6
0.6774,677.4
0.6874,687.4
0.7006,700.6
0.7102,710.2
0.7252,725.2
0.7214,721.4
0.7268,726.8
0.7346,734.6
0.7408,740.8
0.7452,745.2
0.7344,734.4
0.7336,733.6
0.7372,737.2
0.7386,738.6
0.745,745
0.7522,752.2
0.7518,751.8
0.7614,761.4
0.7738,773.8
0.7596,759.6
0.7598,759.8
0.7684,768.4
0.7628,762.8
0.763,763
0.7618,761.8
0.7616,761.6
0.7502,750.2
0.7538,753.8
0.761,761
0.7646,764.6
0.7722,772.2
0.763,763
0.7722,772.2
0.773,773
0.7786,778.6
0.7814,781.4
0.7848,784.8
0.7794,779.4
0.7774,777.4
0.7756,775.6
0.7654,765.4
0.7634,763.4
0.7746,774.6
0.7738,773.8
0.779,779
0.7616,761.6
0.7686,768.6
0.7778,777.8
0.7858,785.8
0.779,779
0.7658,765.8
0.7642,764.2
0.7732,773.2
0.7864,786.4
0.7696,769.6
0.7766,776.6
0.7832,783.2
0.772,772
0.771,771
0.7696,769.6
0.769,769
0.771,771
0.762,762
0.765,765
0.765,765
0.7742,774.2
0.7718,771.8
0.7736,773.6
0.7684,768.4
0.771,771
0.776,776
0.7768,776.8
0.778,778
0.7718,771.8
0.7586,758.6
0.7626,762.6
0.757,757
0.7562,756.2
0.7722,772.2
0.7718,771.8
0.7726,772.6
0.7824,782.4
0.7782,778.2
0.7796,779.6
0.7792,779.2
