"avg_prop_infected","avg_num_infected"
0.267,267
0.3568,356.8
0.4262,426.2
0.4694,469.4
0.5086,508.6
0.545,545
0.5686,568.6
0.589,589
0.617,617
0.6286,628.6
0.6388,638.8
0.648,648
0.6582,658.2
0.6686,668.6
0.6784,678.4
0.6874,687.4
0.685,685
0.6882,688.2
0.6974,697.4
0.704,704
0.7094,709.4
0.7158,715.8
0.7138,713.8
0.7194,719.4
0.7166,716.6
0.7098,709.8
0.7118,711.8
0.7148,714.8
0.723,723
0.725,725
0.724,724
0.7194,719.4
0.714,714
0.7184,718.4
0.7236,723.6
0.7158,715.8
0.737,737
0.72,720
0.7238,723.8
0.7262,726.2
0.7194,719.4
0.7186,718.6
0.7228,722.8
0.7212,721.2
0.728,728
0.7226,722.6
0.7178,717.8
0.7176,717.6
0.722,722
0.7282,728.2
0.7266,726.6
0.7274,727.4
0.7374,737.4
0.7404,740.4
0.7284,728.4
0.725,725
0.7246,724.6
0.7134,713.4
0.7224,722.4
0.7316,731.6
0.7286,728.6
0.7402,740.2
0.7258,725.8
0.7332,733.2
0.7284,728.4
0.725,725
0.7304,730.4
0.7298,729.8
0.7374,737.4
0.7366,736.6
0.7306,730.6
0.734,734
0.7366,736.6
0.7362,736.2
0.7324,732.4
0.7248,724.8
0.7326,732.6
0.7214,721.4
0.7308,730.8
0.7264,726.4
0.742,742
0.7306,730.6
0.73,730
0.7282,728.2
0.7188,718.8
0.7198,719.8
0.7278,727.8
0.7178,717.8
0.7372,737.2
0.718,718
0.7278,727.8
0.7226,722.6
0.7322,732.2
0.7322,732.2
0.7248,724.8
0.74,740
0.7292,729.2
0.7324,732.4
0.7368,736.8
0.7252,725.2
