"avg_prop_infected","avg_num_infected"
0.439,439
0.5204,520.4
0.5544,554.4
0.5748,574.8
0.5852,585.2
0.599,599
0.602,602
0.603,603
0.6016,601.6
0.6024,602.4
0.5998,599.8
0.6034,603.4
0.6044,604.4
0.596,596
0.6042,604.2
0.5958,595.8
0.6054,605.4
0.599,599
0.5868,586.8
0.5958,595.8
0.602,602
0.5986,598.6
0.597,597
0.5948,594.8
0.5966,596.6
0.588,588
0.5908,590.8
0.6078,607.8
0.6002,600.2
0.5972,597.2
0.6032,603.2
0.5922,592.2
0.5874,587.4
0.5926,592.6
0.5884,588.4
0.5936,593.6
0.5952,595.2
0.5966,596.6
0.598,598
0.6024,602.4
0.5958,595.8
0.5916,591.6
0.596,596
0.6022,602.2
0.6006,600.6
0.5868,586.8
0.5864,586.4
0.579,579
0.5962,596.2
0.5896,589.6
0.5946,594.6
0.5976,597.6
0.5934,593.4
0.5994,599.4
0.5966,596.6
0.5964,596.4
0.6012,601.2
0.588,588
0.587,587
0.5918,591.8
0.5896,589.6
0.5962,596.2
0.5884,588.4
0.5944,594.4
0.5896,589.6
0.588,588
0.5968,596.8
0.5934,593.4
0.5892,589.2
0.599,599
0.598,598
0.5974,597.4
0.5902,590.2
0.5856,585.6
0.5914,591.4
0.5886,588.6
0.5968,596.8
0.583,583
0.574,574
0.5842,584.2
0.5894,589.4
0.5912,591.2
0.5896,589.6
0.592,592
0.5906,590.6
0.5896,589.6
0.5906,590.6
0.599,599
0.5862,586.2
0.586,586
0.5976,597.6
0.5968,596.8
0.591,591
0.5926,592.6
0.596,596
0.5996,599.6
0.6022,602.2
0.5986,598.6
0.5962,596.2
0.6,600
