"avg_prop_infected","avg_num_infected"
0.2656,265.6
0.3294,329.4
0.378,378
0.4374,437.4
0.4816,481.6
0.5194,519.4
0.5394,539.4
0.575,575
0.5892,589.2
0.6098,609.8
0.6338,633.8
0.6444,644.4
0.6594,659.4
0.6762,676.2
0.6826,682.6
0.6974,697.4
0.7104,710.4
0.7234,723.4
0.7208,720.8
0.732,732
0.7396,739.6
0.741,741
0.7382,738.2
0.7564,756.4
0.7482,748.2
0.751,751
0.7614,761.4
0.75,750
0.7528,752.8
0.763,763
0.7578,757.8
0.7634,763.4
0.7588,758.8
0.76,760
0.7704,770.4
0.778,778
0.7736,773.6
0.768,768
0.7688,768.8
0.7726,772.6
0.7808,780.8
0.7744,774.4
0.7742,774.2
0.7808,780.8
0.7844,784.4
0.7738,773.8
0.7766,776.6
0.774,774
0.7646,764.6
0.7652,765.2
0.7642,764.2
0.768,768
0.7642,764.2
0.7694,769.4
0.7682,768.2
0.7734,773.4
0.772,772
0.7716,771.6
0.7714,771.4
0.7772,777.2
0.768,768
0.7846,784.6
0.7676,767.6
0.7752,775.2
0.7642,764.2
0.774,774
0.7658,765.8
0.7684,768.4
0.7664,766.4
0.7738,773.8
0.769,769
0.7704,770.4
0.7714,771.4
0.7704,770.4
0.7716,771.6
0.7752,775.2
0.7676,767.6
0.7766,776.6
0.7736,773.6
0.7626,762.6
0.7716,771.6
0.7676,767.6
0.7828,782.8
0.7736,773.6
0.7708,770.8
0.7694,769.4
0.774,774
0.7686,768.6
0.7692,769.2
0.7694,769.4
0.7668,766.8
0.7718,771.8
0.7798,779.8
0.7748,774.8
0.7774,777.4
0.7708,770.8
0.7622,762.2
0.772,772
0.7682,768.2
0.771,771
